mu,phi,sigma_h,rho
-1.1113886416776313,0.9800980164050639,0.002267718067527222,-0.07882833275285234
-1.0811152811262148,0.9842232900777167,0.002267718067527222,-0.12047475754156238
-1.1145579140900035,0.974989958803157,0.002267718067527222,-0.1616821548170261
-1.1218815639887658,0.9907452137083456,0.002267718067527222,-0.25671711554769255
-1.106794765757894,0.9911195073462218,0.002267718067527222,-0.24327416460604837
-1.106794765757894,0.9859646913910032,0.002267718067527222,-0.17726234219495926
-1.1001940376971668,0.9937103022646443,0.002267718067527222,-0.049429615861353096
-1.1170991073104592,0.9811262718279272,0.002267718067527222,0.006402004246011313
-1.0972018682333902,0.9832050052458994,0.00233126612492419,-0.06418259185749926
-1.0972018682333902,0.9852132883452488,0.00233126612492419,-0.015326781377335365
-1.098570447158865,0.9861561628681605,0.00233126612492419,0.08824323292179774
-1.1071917163944478,0.9848567088027315,0.00233126612492419,0.15032838957703007
-1.1071917163944478,0.9666135290655647,0.00233126612492419,0.19267383003755015
-1.1071917163944478,0.9909273185076528,0.00233126612492419,0.2305635957383757
-1.1071917163944478,0.9752598719931249,0.00233126612492419,0.3563213275923612
-1.1107879123512288,0.9574302677815535,0.00233126612492419,0.352184096344365
-1.1107879123512288,0.9672434353247958,0.00233126612492419,0.2753557409594619
-1.1107879123512288,0.982306538466364,0.00233126612492419,0.3234887822469476
-1.1144035970856212,0.997890584519847,0.00233126612492419,0.2459962369446928
-1.1152770497394637,0.9939756994226107,0.00233126612492419,0.21506135373093258
-1.0988617957416107,0.9848231957552823,0.00233126612492419,0.2269922732924782
-1.0988617957416107,0.9837654509097788,0.00232059565263215,0.21708358841903413
-1.0888373320507962,0.943068172809526,0.00232059565263215,0.32018118173573273
-1.0888373320507962,0.965974232664259,0.00232059565263215,0.37838813298093255
-1.0888373320507962,0.9587755422790284,0.00232059565263215,0.4104519571051428
-1.0888373320507962,0.98973359678143,0.00232059565263215,0.5333270308155534
-1.0750420179970812,0.9841130473752934,0.00232059565263215,0.5128529471694698
-1.0750420179970812,0.9966436125840643,0.00232059565263215,0.5483455770192169
-1.086229790853441,0.9775997415099401,0.0023091248206673133,0.5420168140075774
-1.086229790853441,0.9886531883498252,0.0023091248206673133,0.5215186418945951
-1.0833512883098588,0.9792727223462647,0.0023091248206673133,0.5256606214743134
-1.0718656989935842,0.9779566576285906,0.0023091248206673133,0.5101804167033929
