mu,phi,sigma_h
-0.16408188441902996,0.9871702568624865,0.11166504663101766
-0.19582442999284505,0.9911497888598726,0.1069474965140309
-0.2524887032047613,0.9824832448984443,0.12422244395608784
-0.22249433367548974,0.981014273568164,0.10967221070440278
-0.08157864145910076,0.9814747715069639,0.10967221070440278
-0.14330896099825882,0.9787692615199857,0.1130075408011841
-0.22126799426723448,0.9964656931274986,0.09868784987068392
-0.07144316471023297,0.9964656931274986,0.10503296955126688
-0.07368126597682506,0.9974116275686028,0.11322000765837305
-0.08974708566352166,0.9966280263432766,0.11614995396750959
-0.16889519583208867,0.9855185327364072,0.11168458786599608
-0.1982425883656496,0.997716143607928,0.11476429817025206
-0.25734979272448166,0.9853914345583297,0.10922487480131023
-0.1388281427573289,0.9914891275032526,0.10689623646992268
-0.08615530093307322,0.9941015680643094,0.11024166754731575
-0.08165286834581079,0.9910365640436778,0.11451650911392842
-0.03056857511051346,0.9945210098615163,0.11322640166825042
0.12226278373465246,0.9979834637442244,0.10985560066013232
0.07475449191153823,0.9878334967413308,0.11995152495059354
0.16462058301453047,0.9862677424777261,0.11522598972443238
0.12164307119836897,0.9806022975671025,0.11104557562184304
0.16781324699770844,0.9827900510568607,0.11365752414865037
0.049494818906231905,0.9860486130518087,0.1201276342621122
0.007184477766140035,0.9960958723150561,0.11056627855808898
-0.1337445259161713,0.9894053989205791,0.11071157313326101
-0.17081717938233903,0.9806577413157832,0.11071157313326101
-0.21339322336583746,0.9906291876489499,0.1103542921272339
-0.07189227605552641,0.996206356455554,0.11333479104689494
-0.11422341517613818,0.996206356455554,0.11655459982066753
-0.11282674508403591,0.9915742954046816,0.11318841918787369
-0.1142405946275136,0.9919830888703253,0.11150267149271396
-0.004247629047840292,0.9920658275170979,0.1222319272116492
-0.11559484934774698,0.989337241207407,0.12487220409905173
0.016415727263460238,0.989337241207407,0.12544897969630667
0.023550806054547034,0.9890828741546152,0.12231826960936043
-0.04761114575575286,0.9855211472490225,0.11742425552574563
-0.02961894213952968,0.9763908201869829,0.117400721808433
-0.03091472643489952,0.9982797364686274,0.11150592915578243
-0.024326928684406633,0.9963250120033461,0.12146026224378473
-0.16137799199539793,0.9926755528813133,0.1149737185089294
-0.04227353468880295,0.9926755528813133,0.1149737185089294
-0.13030031817773746,0.9832683463568974,0.12209647474362159
-0.1485461647111357,0.9859496043148362,0.10895818485517203
-0.06697055609738072,0.9921735083159118,0.12173320747443833
-0.1316598011572287,0.9943350164495908,0.11761390771276274
0.009661898173071698,0.9907215070980928,0.11642260356547479
0.09538136605008005,0.9912773970657265,0.11591547520959984
0.11526273283435459,0.9949657507974131,0.10064120294854521
0.1397445306793202,0.9949657507974131,0.10022586163588675
0.15772975235223596,0.9940753950508974,0.10024765596412225
0.08607662738073052,0.9879123856258034,0.10220005773057235
0.0004244031470357415,0.9876700830601884,0.10574311003419737
-0.0009183883039902731,0.9923944099886142,0.10274590818393335
-0.0010449406611984825,0.9958868722295281,0.10814791670402388
0.06010192223059789,0.9958868722295281,0.10595589759007426
0.19357754643019992,0.99696782924041,0.11693387843728999
0.12812787586199745,0.9943224366315246,0.10671317508427576
0.03212462428222157,0.9983667717014741,0.10895608085838353
-0.025189110930172287,0.99720171836187,0.10611379176336948
0.14943801703556725,0.986785828467537,0.10611379176336948
0.11003593363040792,0.986785828467537,0.11424203565232782
0.019652490515690006,0.9910906276018819,0.10907115232468605
0.02520657922932037,0.9905729171121058,0.09776111455864991
0.05205496435050856,0.9923304216676027,0.09776111455864991
0.1268275501733751,0.9942900298375958,0.09764565656178353
0.20024961650000359,0.9946278106173895,0.10182933273377603
-0.06006972642363345,0.9946278106173895,0.09523603640940692
-0.18467054668495747,0.9980589101371031,0.10164130461726878
-0.1333415252791822,0.9980589101371031,0.10213712493931836
-0.08463196249173427,0.9866516728090577,0.11266357722644887
-0.19519456486330733,0.9911889313367871,0.10382361193203818
-0.18095904694263554,0.9911889313367871,0.10382361193203818
-0.1944742452573071,0.9894219300898548,0.10500859153393131
-0.17084020315178433,0.9858678476417356,0.11386214778114516
-0.1715326026550868,0.9882868448522455,0.11492906188006828
-0.1770347599075822,0.9881782754087238,0.11415067444096434
-0.09020400218994262,0.9955277310667586,0.11187257193713564
-0.06469091181357506,0.9969214956534551,0.10574829856175963
0.03719047304203729,0.9969214956534551,0.11135995340090885
0.19496082288364622,0.9969214956534551,0.11119116043159732
0.07588278407150534,0.9958026574026553,0.11712396111195815
-0.05724786890876632,0.9958026574026553,0.11115110044465755
0.012927719330810942,0.9958026574026553,0.11115110044465755
0.023407268072292015,0.9941190174824047,0.12920569385831646
-0.11332618999404345,0.9958453876309851,0.11116289397766475
-0.15989050855660553,0.9958453876309851,0.11404340143845043
-0.14299244599773464,0.9885862826452556,0.11161133948546006
-0.08216167898165397,0.9888180861103143,0.10933521385183123
-0.13572593666070812,0.9984405697278951,0.11561720037219723
-0.2027748174004334,0.9943162687747031,0.11307118892584886
-0.17220574354706628,0.9933476412317738,0.11265615554561284
-0.1826929357697137,0.9900337485112687,0.11747897415679284
-0.1665058841744177,0.9863132014797896,0.11408013488981385
-0.26680693387800786,0.9904553608071037,0.11408013488981385
-0.38016001680358286,0.9880732154992046,0.10845717186732093
-0.2587496386564312,0.989535442702413,0.1138652605509322
-0.2989335124378312,0.989535442702413,0.10664396827239572
-0.5375658235933765,0.984108631926946,0.10664396827239572
-0.46528910471043583,0.9890934223125574,0.1107688741943164
-0.45711151191829197,0.9951253435087125,0.10644024275864138
-0.4273722873957774,0.9861725020940405,0.10374349246022342
-0.5415286817073204,0.9861725020940405,0.10031403317182551
-0.5783572464065181,0.9814164026094829,0.10255847682350235
-0.6107562145019627,0.9722002445487359,0.10255847682350235
-0.5647187473057118,0.9799831262467572,0.09637743137211842
-0.44760129953004374,0.9779741458609307,0.09637743137211842
-0.5058996193596201,0.9941733020033187,0.10624083980891055
-0.6103284970146039,0.9875039321618925,0.10256665335375663
-0.6928829437579537,0.9931248227160042,0.10493073174302789
-0.6744889498163322,0.9931248227160042,0.10493073174302789
-0.7010753785527721,0.9917724600704078,0.11236144379849862
-0.7587478551348442,0.9869778457189171,0.097376528961437
-0.7042948541144087,0.9790399179578253,0.09661440621515634
-0.8188040749341247,0.9829255508451653,0.09499258060156449
-0.8175273049037012,0.9756167547862106,0.09499258060156449
-0.8257009965439346,0.9846403843138402,0.09499258060156449
-1.0265896340704406,0.965215960061098,0.09308383351886106
-1.1465037012606683,0.9627290250239696,0.09881409287222755
-1.0495302922403376,0.9742711274479192,0.09881409287222755
-1.1898906999616228,0.9739232154913824,0.10112529826422237
-1.2565129258019527,0.9786287894340583,0.10116984066583216
-1.4170920344963314,0.9829930832576597,0.10116984066583216
-1.4653579544413042,0.972368311566469,0.10927695222587105
-1.4404938714875954,0.9817671716971688,0.10927695222587105
-1.4824957073761975,0.981350267143107,0.11900819916360378
-1.4260520180914311,0.9922931992072566,0.11900819916360378
-1.4879809731749059,0.9690299907508508,0.11068798115710873
-1.312740291469544,0.9924249414248092,0.09536679685598745
-1.3415264979625514,0.9763869043156342,0.09582608432404845
-1.2447440496892659,0.9741393130532013,0.09607846485126985
-1.3276410895445387,0.9674335956168094,0.08976773270883649
-1.3849653970458908,0.9636319519943871,0.09805533848789273
-1.3959438194247624,0.9730451591244524,0.09042798070774394
-1.360210156718607,0.9875304855657899,0.09851990546855827
-1.218941173879916,0.9807927559367559,0.0921759511409672
-1.116339773525996,0.9788427896513717,0.09622871013541645
-1.1876243006511384,0.983868798823178,0.09723157151327327
-1.0835467127200165,0.9931575532293145,0.09585226598950804
-0.9926578481175412,0.9878168319118006,0.095617932380687
-0.981968825045208,0.9706024216640977,0.0985499290955527
-0.9757847337451963,0.9885864446688706,0.0985499290955527
-0.9831326468298762,0.9789527227667572,0.09602282620235474
-1.0986117423052049,0.9686250408091502,0.09859843858445512
-1.2321009380950942,0.9688099269038803,0.0887928788539218
-1.2409786310760174,0.9530714030913809,0.0887928788539218
-1.2374466261013384,0.9613113392677591,0.09556408219360481
-1.2529913936075536,0.9713093823886945,0.09601550332847857
-1.306521327876582,0.9660767621177093,0.09874831275229068
-1.4686379481810568,0.963753430568078,0.10718324739583346
-1.5007017928846085,0.9598393442957787,0.11160661843894475
-1.3914125370778685,0.966363479801156,0.11195745239272265
-1.2500913463139374,0.963410488408998,0.09516015671874203
-1.2521899697253305,0.9592455744809133,0.09520525315661467
-1.1612857557339544,0.9697170071457405,0.09520525315661467
-1.1359202461950977,0.9740905970937224,0.09937233008871685
-1.1979110537215483,0.9822602151683036,0.10015879174805709
-1.225488300260146,0.9578244266507203,0.09335687597143925
-1.1562442067008074,0.9742389065048158,0.09335687597143925
-1.1691918344482115,0.9690834533507044,0.09015647509869434
-1.1642635534196482,0.9690834533507044,0.0816463722046559
-1.1280364982121303,0.9652223906237951,0.0917725929159155
-1.0738281485250094,0.9844603175483851,0.09084402568521573
-1.0253314316674427,0.9622856619045769,0.092648788774671
-1.1363172016449845,0.964656438260847,0.09422607894724518
-1.1919047949228596,0.9641695524311563,0.09415389127390136
-1.2477600770213986,0.9724611821975039,0.09816038345084241
-1.2596821726309122,0.9717669450671889,0.09743431604207835
-1.1619158743745968,0.9635000021518109,0.09649761232408366
-1.1919348832105845,0.9424512252312071,0.0847773440904589
-0.9184295815171297,0.9441071424681244,0.0940337341320283
-0.9861535214525904,0.9605614802059259,0.0940337341320283
-1.0154726843419726,0.9759716709645287,0.09913595252426617
-1.0302639090260193,0.9808764154538292,0.08944009503960493
-1.1608227756025722,0.9847511983926185,0.08944009503960493
-1.2850664406419572,0.9906449218158324,0.0951991426404413
-1.135710247626885,0.9854669939877417,0.09504994256488798
-1.121063185588207,0.9772342961734884,0.09559263895169344
-1.0604881826035972,0.9946204196309503,0.09166229441553686
-0.8053165278987982,0.975366476491563,0.09166229441553686
-0.725426304870311,0.9788149709841679,0.09228956894284612
-0.7878003637762172,0.9772810478561642,0.09796817894361197
-0.9346749423599557,0.9831576329677751,0.08908226253429699
-0.9141367179272479,0.9757877196312191,0.08682018759826125
-0.9731447047667222,0.9702430210870737,0.10415977204882824
-0.9872043411173106,0.9707758530863259,0.09519421534940588
-1.001920599713644,0.9767845645972782,0.09948667511626612
-0.8839770635328593,0.9776431472429767,0.09586655830246911
-0.6955068860765428,0.9813460686751614,0.09783224398583622
-0.6907803997474125,0.9931138581552696,0.08640526461705715
-0.6930011346949154,0.9895248209952936,0.104289426692602
-0.665078314900018,0.9898703707797842,0.09881765518524757
-0.5878831141184367,0.9958449265642233,0.09278833527533002
-0.6396840664646368,0.9873899376361535,0.09852571252254382
-0.6000181623195978,0.993276748635235,0.10256369945581145
-0.5117137964993753,0.9964798691673031,0.09883664687006863
-0.5186144667420298,0.9856498606491475,0.09430572141517134
-0.4402743669753298,0.9900341211262705,0.09882370687915441
-0.3497857237626549,0.9852487145199909,0.09509053676786285
